"Area","MTU","Biomass  - Actual Aggregated [MW]","Fossil Brown coal/Lignite  - Actual Aggregated [MW]","Fossil Coal-derived gas  - Actual Aggregated [MW]","Fossil Gas  - Actual Aggregated [MW]","Fossil Hard coal  - Actual Aggregated [MW]","Fossil Oil  - Actual Aggregated [MW]","Fossil Oil shale  - Actual Aggregated [MW]","Fossil Peat  - Actual Aggregated [MW]","Geothermal  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Aggregated [MW]","Hydro Pumped Storage  - Actual Consumption [MW]","Hydro Run-of-river and poundage  - Actual Aggregated [MW]","Hydro Water Reservoir  - Actual Aggregated [MW]","Marine  - Actual Aggregated [MW]","Nuclear  - Actual Aggregated [MW]","Other  - Actual Aggregated [MW]","Other renewable  - Actual Aggregated [MW]","Solar  - Actual Aggregated [MW]","Waste  - Actual Aggregated [MW]","Wind Offshore  - Actual Aggregated [MW]","Wind Onshore  - Actual Aggregated [MW]"
"BZN|FI","29.04.2015 05:00 - 29.04.2015 06:00 (CET/CEST)","851","n/e","n/e","582","357","1","n/e","483","n/e","n/e","n/e","1634","n/e","n/e","2673","206","47","n/e","34","n/e","104"
"BZN|FI","29.04.2015 06:00 - 29.04.2015 07:00 (CET/CEST)","N/A","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","n/e","n/e","N/A","n/e","n/e","N/A","N/A","N/A","n/e","N/A","n/e","N/A"
"BZN|FI","29.04.2015 07:00 - 29.04.2015 08:00 (CET/CEST)","850","n/e","n/e","669","462","1","n/e","532","n/e","n/e","n/e","2138","n/e","n/e","2674","203","47","n/e","35","n/e","92"
"BZN|FI","29.04.2015 08:00 - 29.04.2015 09:00 (CET/CEST)","840","n/e","n/e","674","487","1","n/e","529","n/e","n/e","n/e","2171","n/e","n/e","2675","203","47","n/e","33","n/e","80"
"BZN|FI","29.04.2015 09:00 - 29.04.2015 10:00 (CET/CEST)","846","n/e","n/e","678","504","1","n/e","542","n/e","n/e","n/e","2192","n/e","n/e","2674","203","47","n/e","33","n/e","91"
"BZN|FI","29.04.2015 10:00 - 29.04.2015 11:00 (CET/CEST)","839","n/e","n/e","677","505","3","n/e","539","n/e","n/e","n/e","2163","n/e","n/e","2674","201","47","n/e","34","n/e","89"
"BZN|FI","29.04.2015 11:00 - 29.04.2015 12:00 (CET/CEST)","844","n/e","n/e","677","499","1","n/e","542","n/e","n/e","n/e","2143","n/e","n/e","2674","201","47","n/e","35","n/e","108"
"BZN|FI","29.04.2015 12:00 - 29.04.2015 13:00 (CET/CEST)","865","n/e","n/e","682","496","1","n/e","543","n/e","n/e","n/e","2100","n/e","n/e","2674","201","47","n/e","35","n/e","107"
"BZN|FI","29.04.2015 13:00 - 29.04.2015 14:00 (CET/CEST)","866","n/e","n/e","677","493","1","n/e","549","n/e","n/e","n/e","2137","n/e","n/e","2674","203","47","n/e","33","n/e","109"
"BZN|FI","29.04.2015 14:00 - 29.04.2015 15:00 (CET/CEST)","872","n/e","n/e","684","492","1","n/e","529","n/e","n/e","n/e","2042","n/e","n/e","2674","203","47","n/e","32","n/e","118"
"BZN|FI","29.04.2015 15:00 - 29.04.2015 16:00 (CET/CEST)","882","n/e","n/e","685","493","1","n/e","502","n/e","n/e","n/e","1940","n/e","n/e","2674","204","47","n/e","32","n/e","140"
"BZN|FI","29.04.2015 16:00 - 29.04.2015 17:00 (CET/CEST)","884","n/e","n/e","632","483","1","n/e","483","n/e","n/e","n/e","1967","n/e","n/e","2674","205","47","n/e","35","n/e","170"
"BZN|FI","29.04.2015 17:00 - 29.04.2015 18:00 (CET/CEST)","882","n/e","n/e","578","475","1","n/e","497","n/e","n/e","n/e","2028","n/e","n/e","2675","205","47","n/e","35","n/e","205"
"BZN|FI","29.04.2015 18:00 - 29.04.2015 19:00 (CET/CEST)","884","n/e","n/e","577","472","1","n/e","493","n/e","n/e","n/e","2062","n/e","n/e","2674","207","47","n/e","33","n/e","222"
"BZN|FI","29.04.2015 19:00 - 29.04.2015 20:00 (CET/CEST)","883","n/e","n/e","572","474","1","n/e","515","n/e","n/e","n/e","2102","n/e","n/e","2674","208","47","n/e","35","n/e","202"
"BZN|FI","29.04.2015 20:00 - 29.04.2015 21:00 (CET/CEST)","877","n/e","n/e","581","475","1","n/e","510","n/e","n/e","n/e","1993","n/e","n/e","2674","209","47","n/e","35","n/e","190"
"BZN|FI","29.04.2015 21:00 - 29.04.2015 22:00 (CET/CEST)","868","n/e","n/e","583","478","1","n/e","534","n/e","n/e","n/e","1891","n/e","n/e","2674","209","47","n/e","33","n/e","215"
"BZN|FI","29.04.2015 22:00 - 29.04.2015 23:00 (CET/CEST)","881","n/e","n/e","582","475","1","n/e","546","n/e","n/e","n/e","1747","n/e","n/e","2673","209","46","n/e","28","n/e","230"
"BZN|FI","29.04.2015 23:00 - 30.04.2015 00:00 (CET/CEST)","891","n/e","n/e","623","464","1","n/e","550","n/e","n/e","n/e","1585","n/e","n/e","2674","209","45","n/e","20","n/e","223"
"BZN|FI","30.04.2015 00:00 - 30.04.2015 01:00 (CET/CEST)","894","n/e","n/e","642","461","1","n/e","548","n/e","n/e","n/e","1513","n/e","n/e","2673","209","45","n/e","18","n/e","229"
"BZN|FI","30.04.2015 01:00 - 30.04.2015 02:00 (CET/CEST)","892","n/e","n/e","676","466","1","n/e","549","n/e","n/e","n/e","1471","n/e","n/e","2674","209","45","n/e","15","n/e","232"
"BZN|FI","30.04.2015 02:00 - 30.04.2015 03:00 (CET/CEST)","892","n/e","n/e","679","463","1","n/e","550","n/e","n/e","n/e","1461","n/e","n/e","2676","209","45","n/e","15","n/e","229"
"BZN|FI","30.04.2015 03:00 - 30.04.2015 04:00 (CET/CEST)","891","n/e","n/e","679","461","1","n/e","552","n/e","n/e","n/e","1478","n/e","n/e","2675","211","41","n/e","15","n/e","201"
"BZN|FI","30.04.2015 04:00 - 30.04.2015 05:00 (CET/CEST)","896","n/e","n/e","682","468","1","n/e","558","n/e","n/e","n/e","1575","n/e","n/e","2674","211","38","n/e","15","n/e","183"
"BZN|FI","30.04.2015 05:00 - 30.04.2015 06:00 (CET/CEST)","898","n/e","n/e","689","479","1","n/e","590","n/e","n/e","n/e","1653","n/e","n/e","2675","211","38","n/e","16","n/e","151"
"BZN|FI","30.04.2015 06:00 - 30.04.2015 07:00 (CET/CEST)","893","n/e","n/e","704","483","1","n/e","615","n/e","n/e","n/e","2103","n/e","n/e","2675","209","40","n/e","20","n/e","99"
"BZN|FI","30.04.2015 07:00 - 30.04.2015 08:00 (CET/CEST)","844","n/e","n/e","707","513","1","n/e","634","n/e","n/e","n/e","2239","n/e","n/e","2675","207","45","n/e","20","n/e","55"
"BZN|FI","30.04.2015 08:00 - 30.04.2015 09:00 (CET/CEST)","835","n/e","n/e","723","567","1","n/e","636","n/e","n/e","n/e","2263","n/e","n/e","2673","206","47","n/e","34","n/e","50"
"BZN|FI","30.04.2015 09:00 - 30.04.2015 10:00 (CET/CEST)","825","n/e","n/e","722","605","1","n/e","631","n/e","n/e","n/e","2219","n/e","n/e","2674","205","47","n/e","33","n/e","57"
"BZN|FI","30.04.2015 10:00 - 30.04.2015 11:00 (CET/CEST)","824","n/e","n/e","728","588","1","n/e","635","n/e","n/e","n/e","2124","n/e","n/e","2673","205","47","n/e","33","n/e","53"
"BZN|FI","30.04.2015 11:00 - 30.04.2015 12:00 (CET/CEST)","828","n/e","n/e","729","563","1","n/e","623","n/e","n/e","n/e","2217","n/e","n/e","2673","204","47","n/e","33","n/e","60"
"BZN|FI","30.04.2015 12:00 - 30.04.2015 13:00 (CET/CEST)","827","n/e","n/e","718","489","1","n/e","615","n/e","n/e","n/e","2270","n/e","n/e","2673","202","47","n/e","33","n/e","62"
"BZN|FI","30.04.2015 13:00 - 30.04.2015 14:00 (CET/CEST)","835","n/e","n/e","680","484","1","n/e","592","n/e","n/e","n/e","2139","n/e","n/e","2672","201","47","n/e","33","n/e","69"
"BZN|FI","30.04.2015 14:00 - 30.04.2015 15:00 (CET/CEST)","836","n/e","n/e","670","474","1","n/e","558","n/e","n/e","n/e","1984","n/e","n/e","2672","200","47","n/e","34","n/e","89"
"BZN|FI","30.04.2015 15:00 - 30.04.2015 16:00 (CET/CEST)","839","n/e","n/e","669","468","1","n/e","531","n/e","n/e","n/e","1992","n/e","n/e","2672","198","47","n/e","34","n/e","109"
"BZN|FI","30.04.2015 16:00 - 30.04.2015 17:00 (CET/CEST)","828","n/e","n/e","668","472","1","n/e","494","n/e","n/e","n/e","1973","n/e","n/e","2671","198","47","n/e","34","n/e","128"
"BZN|FI","30.04.2015 17:00 - 30.04.2015 18:00 (CET/CEST)","812","n/e","n/e","662","463","1","n/e","456","n/e","n/e","n/e","1942","n/e","n/e","2671","196","47","n/e","33","n/e","125"
"BZN|FI","30.04.2015 18:00 - 30.04.2015 19:00 (CET/CEST)","817","n/e","n/e","661","429","1","n/e","438","n/e","n/e","n/e","1967","n/e","n/e","2671","196","47","n/e","33","n/e","126"
"BZN|FI","30.04.2015 19:00 - 30.04.2015 20:00 (CET/CEST)","821","n/e","n/e","663","415","1","n/e","450","n/e","n/e","n/e","1964","n/e","n/e","2671","198","47","n/e","33","n/e","142"
"BZN|FI","30.04.2015 20:00 - 30.04.2015 21:00 (CET/CEST)","806","n/e","n/e","658","402","1","n/e","486","n/e","n/e","n/e","1818","n/e","n/e","2671","201","47","n/e","33","n/e","198"
"BZN|FI","30.04.2015 21:00 - 30.04.2015 22:00 (CET/CEST)","805","n/e","n/e","634","416","1","n/e","499","n/e","n/e","n/e","2061","n/e","n/e","2671","204","47","n/e","33","n/e","265"
"BZN|FI","30.04.2015 22:00 - 30.04.2015 23:00 (CET/CEST)","825","n/e","n/e","596","400","1","n/e","505","n/e","n/e","n/e","1858","n/e","n/e","2670","205","47","n/e","33","n/e","317"
"BZN|FI","30.04.2015 23:00 - 01.05.2015 00:00 (CET/CEST)","821","n/e","n/e","547","400","1","n/e","511","n/e","n/e","n/e","1814","n/e","n/e","2670","205","47","n/e","35","n/e","367"
"BZN|FI","01.05.2015 00:00 - 01.05.2015 01:00 (CET/CEST)","823","n/e","n/e","542","399","1","n/e","501","n/e","n/e","n/e","1740","n/e","n/e","2670","205","47","n/e","33","n/e","381"
"BZN|FI","01.05.2015 01:00 - 01.05.2015 02:00 (CET/CEST)","821","n/e","n/e","545","401","1","n/e","495","n/e","n/e","n/e","1791","n/e","n/e","2670","205","47","n/e","33","n/e","390"
"BZN|FI","01.05.2015 02:00 - 01.05.2015 03:00 (CET/CEST)","825","n/e","n/e","544","396","1","n/e","491","n/e","n/e","n/e","1676","n/e","n/e","2669","205","47","n/e","34","n/e","408"
"BZN|FI","01.05.2015 03:00 - 01.05.2015 04:00 (CET/CEST)","827","n/e","n/e","544","395","1","n/e","491","n/e","n/e","n/e","1598","n/e","n/e","2670","205","47","n/e","33","n/e","415"
"BZN|FI","01.05.2015 04:00 - 01.05.2015 05:00 (CET/CEST)","833","n/e","n/e","543","405","1","n/e","487","n/e","n/e","n/e","1557","n/e","n/e","2669","205","47","n/e","33","n/e","423"
"BZN|FI","01.05.2015 05:00 - 01.05.2015 06:00 (CET/CEST)","839","n/e","n/e","554","411","1","n/e","482","n/e","n/e","n/e","1620","n/e","n/e","2670","205","47","n/e","35","n/e","404"
"BZN|FI","01.05.2015 06:00 - 01.05.2015 07:00 (CET/CEST)","828","n/e","n/e","547","410","1","n/e","461","n/e","n/e","n/e","1846","n/e","n/e","2670","202","47","n/e","34","n/e","394"
"BZN|FI","01.05.2015 07:00 - 01.05.2015 08:00 (CET/CEST)","812","n/e","n/e","534","389","1","n/e","436","n/e","n/e","n/e","1974","n/e","n/e","2670","200","47","n/e","34","n/e","378"
"BZN|FI","01.05.2015 08:00 - 01.05.2015 09:00 (CET/CEST)","808","n/e","n/e","568","382","1","n/e","416","n/e","n/e","n/e","2066","n/e","n/e","2670","197","47","n/e","34","n/e","364"
"BZN|FI","01.05.2015 09:00 - 01.05.2015 10:00 (CET/CEST)","791","n/e","n/e","579","369","1","n/e","405","n/e","n/e","n/e","2090","n/e","n/e","2670","193","47","n/e","32","n/e","348"
"BZN|FI","01.05.2015 10:00 - 01.05.2015 11:00 (CET/CEST)","783","n/e","n/e","578","378","1","n/e","391","n/e","n/e","n/e","2097","n/e","n/e","2669","188","47","n/e","32","n/e","263"
"BZN|FI","01.05.2015 11:00 - 01.05.2015 12:00 (CET/CEST)","786","n/e","n/e","576","383","1","n/e","375","n/e","n/e","n/e","2102","n/e","n/e","2669","188","47","n/e","33","n/e","313"
"BZN|FI","01.05.2015 12:00 - 01.05.2015 13:00 (CET/CEST)","784","n/e","n/e","576","384","1","n/e","368","n/e","n/e","n/e","2136","n/e","n/e","2667","186","47","n/e","34","n/e","333"
"BZN|FI","01.05.2015 13:00 - 01.05.2015 14:00 (CET/CEST)","790","n/e","n/e","572","379","1","n/e","354","n/e","n/e","n/e","2100","n/e","n/e","2666","186","47","n/e","32","n/e","299"
"BZN|FI","01.05.2015 14:00 - 01.05.2015 15:00 (CET/CEST)","782","n/e","n/e","569","375","1","n/e","346","n/e","n/e","n/e","2084","n/e","n/e","2666","186","47","n/e","34","n/e","267"
"BZN|FI","01.05.2015 15:00 - 01.05.2015 16:00 (CET/CEST)","786","n/e","n/e","569","362","1","n/e","354","n/e","n/e","n/e","2024","n/e","n/e","2666","186","47","n/e","34","n/e","117"
"BZN|FI","01.05.2015 16:00 - 01.05.2015 17:00 (CET/CEST)","798","n/e","n/e","568","354","1","n/e","357","n/e","n/e","n/e","2012","n/e","n/e","2666","186","47","n/e","34","n/e","147"
"BZN|FI","01.05.2015 17:00 - 01.05.2015 18:00 (CET/CEST)","796","n/e","n/e","565","354","1","n/e","371","n/e","n/e","n/e","2010","n/e","n/e","2666","189","47","n/e","34","n/e","158"
"BZN|FI","01.05.2015 18:00 - 01.05.2015 19:00 (CET/CEST)","798","n/e","n/e","564","357","1","n/e","386","n/e","n/e","n/e","2012","n/e","n/e","2666","194","47","n/e","33","n/e","159"
"BZN|FI","01.05.2015 19:00 - 01.05.2015 20:00 (CET/CEST)","798","n/e","n/e","533","358","1","n/e","393","n/e","n/e","n/e","1966","n/e","n/e","2665","194","47","n/e","34","n/e","135"
"BZN|FI","01.05.2015 20:00 - 01.05.2015 21:00 (CET/CEST)","804","n/e","n/e","528","357","1","n/e","403","n/e","n/e","n/e","1914","n/e","n/e","2665","196","47","n/e","34","n/e","127"
"BZN|FI","01.05.2015 21:00 - 01.05.2015 22:00 (CET/CEST)","807","n/e","n/e","547","361","1","n/e","419","n/e","n/e","n/e","1961","n/e","n/e","2665","197","47","n/e","33","n/e","124"
"BZN|FI","01.05.2015 22:00 - 01.05.2015 23:00 (CET/CEST)","794","n/e","n/e","548","355","1","n/e","415","n/e","n/e","n/e","1904","n/e","n/e","2665","198","47","n/e","33","n/e","124"
"BZN|FI","01.05.2015 23:00 - 02.05.2015 00:00 (CET/CEST)","802","n/e","n/e","549","367","1","n/e","415","n/e","n/e","n/e","1816","n/e","n/e","2665","200","47","n/e","34","n/e","112"
"BZN|FI","02.05.2015 00:00 - 02.05.2015 01:00 (CET/CEST)","813","n/e","n/e","569","369","1","n/e","419","n/e","n/e","n/e","1823","n/e","n/e","2665","201","47","n/e","34","n/e","97"
"BZN|FI","02.05.2015 01:00 - 02.05.2015 02:00 (CET/CEST)","815","n/e","n/e","577","353","1","n/e","413","n/e","n/e","n/e","1797","n/e","n/e","2666","203","47","n/e","33","n/e","102"
"BZN|FI","02.05.2015 02:00 - 02.05.2015 03:00 (CET/CEST)","816","n/e","n/e","576","348","1","n/e","421","n/e","n/e","n/e","1682","n/e","n/e","2665","203","47","n/e","30","n/e","86"
"BZN|FI","02.05.2015 03:00 - 02.05.2015 04:00 (CET/CEST)","817","n/e","n/e","575","349","1","n/e","429","n/e","n/e","n/e","1584","n/e","n/e","2665","203","47","n/e","30","n/e","81"
"BZN|FI","02.05.2015 04:00 - 02.05.2015 05:00 (CET/CEST)","819","n/e","n/e","568","352","1","n/e","444","n/e","n/e","n/e","1614","n/e","n/e","2665","203","47","n/e","23","n/e","84"
"BZN|FI","02.05.2015 05:00 - 02.05.2015 06:00 (CET/CEST)","820","n/e","n/e","561","361","1","n/e","453","n/e","n/e","n/e","1615","n/e","n/e","2664","203","47","n/e","15","n/e","90"
"BZN|FI","02.05.2015 06:00 - 02.05.2015 07:00 (CET/CEST)","825","n/e","n/e","562","375","1","n/e","439","n/e","n/e","n/e","1803","n/e","n/e","2665","203","47","n/e","14","n/e","76"
"BZN|FI","02.05.2015 07:00 - 02.05.2015 08:00 (CET/CEST)","826","n/e","n/e","563","412","1","n/e","436","n/e","n/e","n/e","1950","n/e","n/e","2665","201","47","n/e","14","n/e","54"
"BZN|FI","02.05.2015 08:00 - 02.05.2015 09:00 (CET/CEST)","815","n/e","n/e","570","408","1","n/e","438","n/e","n/e","n/e","1964","n/e","n/e","2665","201","47","n/e","14","n/e","52"
"BZN|FI","02.05.2015 09:00 - 02.05.2015 10:00 (CET/CEST)","804","n/e","n/e","574","423","1","n/e","440","n/e","n/e","n/e","2034","n/e","n/e","2665","201","47","n/e","13","n/e","65"
"BZN|FI","02.05.2015 10:00 - 02.05.2015 11:00 (CET/CEST)","805","n/e","n/e","570","432","1","n/e","439","n/e","n/e","n/e","2094","n/e","n/e","2663","201","47","n/e","14","n/e","82"
"BZN|FI","02.05.2015 11:00 - 02.05.2015 12:00 (CET/CEST)","812","n/e","n/e","566","456","1","n/e","438","n/e","n/e","n/e","2102","n/e","n/e","2663","199","47","n/e","14","n/e","88"
"BZN|FI","02.05.2015 12:00 - 02.05.2015 13:00 (CET/CEST)","813","n/e","n/e","570","474","1","n/e","429","n/e","n/e","n/e","2050","n/e","n/e","2663","198","47","n/e","14","n/e","95"
"BZN|FI","02.05.2015 13:00 - 02.05.2015 14:00 (CET/CEST)","803","n/e","n/e","570","492","1","n/e","428","n/e","n/e","n/e","1940","n/e","n/e","2662","198","47","n/e","14","n/e","111"
"BZN|FI","02.05.2015 14:00 - 02.05.2015 15:00 (CET/CEST)","803","n/e","n/e","574","490","1","n/e","437","n/e","n/e","n/e","1990","n/e","n/e","2663","198","47","n/e","14","n/e","141"
"BZN|FI","02.05.2015 15:00 - 02.05.2015 16:00 (CET/CEST)","811","n/e","n/e","578","478","1","n/e","440","n/e","n/e","n/e","2111","n/e","n/e","2663","198","47","n/e","13","n/e","169"
"BZN|FI","02.05.2015 16:00 - 02.05.2015 17:00 (CET/CEST)","816","n/e","n/e","576","465","1","n/e","441","n/e","n/e","n/e","2141","n/e","n/e","2663","200","47","n/e","14","n/e","181"
"BZN|FI","02.05.2015 17:00 - 02.05.2015 18:00 (CET/CEST)","815","n/e","n/e","573","456","1","n/e","442","n/e","n/e","n/e","2101","n/e","n/e","2663","201","47","n/e","14","n/e","175"
"BZN|FI","02.05.2015 18:00 - 02.05.2015 19:00 (CET/CEST)","819","n/e","n/e","574","456","1","n/e","441","n/e","n/e","n/e","2103","n/e","n/e","2663","201","47","n/e","14","n/e","191"
"BZN|FI","02.05.2015 19:00 - 02.05.2015 20:00 (CET/CEST)","823","n/e","n/e","579","456","1","n/e","448","n/e","n/e","n/e","2096","n/e","n/e","2662","203","47","n/e","14","n/e","192"
"BZN|FI","02.05.2015 20:00 - 02.05.2015 21:00 (CET/CEST)","822","n/e","n/e","573","457","1","n/e","459","n/e","n/e","n/e","2084","n/e","n/e","2662","203","47","n/e","14","n/e","156"
"BZN|FI","02.05.2015 21:00 - 02.05.2015 22:00 (CET/CEST)","819","n/e","n/e","574","455","1","n/e","461","n/e","n/e","n/e","2069","n/e","n/e","2662","204","47","n/e","14","n/e","142"
"BZN|FI","02.05.2015 22:00 - 02.05.2015 23:00 (CET/CEST)","834","n/e","n/e","581","454","1","n/e","467","n/e","n/e","n/e","2092","n/e","n/e","2662","205","47","n/e","14","n/e","149"
"BZN|FI","02.05.2015 23:00 - 03.05.2015 00:00 (CET/CEST)","847","n/e","n/e","577","461","1","n/e","474","n/e","n/e","n/e","2029","n/e","n/e","2662","205","47","n/e","14","n/e","159"
"BZN|FI","03.05.2015 00:00 - 03.05.2015 01:00 (CET/CEST)","854","n/e","n/e","571","407","1","n/e","476","n/e","n/e","n/e","1694","n/e","n/e","2662","206","47","n/e","15","n/e","189"
"BZN|FI","03.05.2015 01:00 - 03.05.2015 02:00 (CET/CEST)","853","n/e","n/e","562","385","1","n/e","490","n/e","n/e","n/e","1556","n/e","n/e","2662","207","47","n/e","16","n/e","194"
"BZN|FI","03.05.2015 02:00 - 03.05.2015 03:00 (CET/CEST)","859","n/e","n/e","560","406","1","n/e","494","n/e","n/e","n/e","1526","n/e","n/e","2662","207","47","n/e","16","n/e","194"
"BZN|FI","03.05.2015 03:00 - 03.05.2015 04:00 (CET/CEST)","854","n/e","n/e","570","373","1","n/e","493","n/e","n/e","n/e","1525","n/e","n/e","2662","207","47","n/e","30","n/e","211"
"BZN|FI","03.05.2015 04:00 - 03.05.2015 05:00 (CET/CEST)","859","n/e","n/e","580","373","1","n/e","495","n/e","n/e","n/e","1530","n/e","n/e","2661","207","45","n/e","34","n/e","212"
"BZN|FI","03.05.2015 05:00 - 03.05.2015 06:00 (CET/CEST)","861","n/e","n/e","571","365","1","n/e","495","n/e","n/e","n/e","1472","n/e","n/e","2661","207","45","n/e","34","n/e","188"
"BZN|FI","03.05.2015 06:00 - 03.05.2015 07:00 (CET/CEST)","860","n/e","n/e","566","372","1","n/e","493","n/e","n/e","n/e","1527","n/e","n/e","2660","206","45","n/e","34","n/e","170"
"BZN|FI","03.05.2015 07:00 - 03.05.2015 08:00 (CET/CEST)","856","n/e","n/e","569","379","1","n/e","482","n/e","n/e","n/e","1681","n/e","n/e","2661","204","45","n/e","34","n/e","159"
"BZN|FI","03.05.2015 08:00 - 03.05.2015 09:00 (CET/CEST)","843","n/e","n/e","566","396","1","n/e","467","n/e","n/e","n/e","1799","n/e","n/e","2661","202","47","n/e","34","n/e","139"
"BZN|FI","03.05.2015 09:00 - 03.05.2015 10:00 (CET/CEST)","835","n/e","n/e","573","383","1","n/e","453","n/e","n/e","n/e","1858","n/e","n/e","2660","202","46","n/e","34","n/e","140"
"BZN|FI","03.05.2015 10:00 - 03.05.2015 11:00 (CET/CEST)","825","n/e","n/e","577","370","1","n/e","451","n/e","n/e","n/e","1879","n/e","n/e","2659","202","42","n/e","34","n/e","146"
"BZN|FI","03.05.2015 11:00 - 03.05.2015 12:00 (CET/CEST)","829","n/e","n/e","576","373","1","n/e","443","n/e","n/e","n/e","1933","n/e","n/e","2659","202","45","n/e","34","n/e","158"
"BZN|FI","03.05.2015 12:00 - 03.05.2015 13:00 (CET/CEST)","826","n/e","n/e","570","361","1","n/e","434","n/e","n/e","n/e","1935","n/e","n/e","2659","200","46","n/e","32","n/e","168"
"BZN|FI","03.05.2015 13:00 - 03.05.2015 14:00 (CET/CEST)","824","n/e","n/e","571","332","1","n/e","423","n/e","n/e","n/e","1832","n/e","n/e","2659","199","46","n/e","32","n/e","134"
"BZN|FI","03.05.2015 14:00 - 03.05.2015 15:00 (CET/CEST)","819","n/e","n/e","583","324","1","n/e","419","n/e","n/e","n/e","1829","n/e","n/e","2655","198","46","n/e","33","n/e","163"
"BZN|FI","03.05.2015 15:00 - 03.05.2015 16:00 (CET/CEST)","815","n/e","n/e","582","329","1","n/e","418","n/e","n/e","n/e","1833","n/e","n/e","2368","198","46","n/e","33","n/e","160"
"BZN|FI","03.05.2015 16:00 - 03.05.2015 17:00 (CET/CEST)","816","n/e","n/e","564","327","1","n/e","416","n/e","n/e","n/e","1900","n/e","n/e","2005","198","46","n/e","33","n/e","148"
"BZN|FI","03.05.2015 17:00 - 03.05.2015 18:00 (CET/CEST)","767","n/e","n/e","578","333","1","n/e","428","n/e","n/e","n/e","1950","n/e","n/e","1865","199","46","n/e","34","n/e","121"
"BZN|FI","03.05.2015 18:00 - 03.05.2015 19:00 (CET/CEST)","753","n/e","n/e","603","332","1","n/e","427","n/e","n/e","n/e","2011","n/e","n/e","1865","200","46","n/e","34","n/e","100"
"BZN|FI","03.05.2015 19:00 - 03.05.2015 20:00 (CET/CEST)","753","n/e","n/e","612","329","1","n/e","447","n/e","n/e","n/e","2065","n/e","n/e","1865","200","46","n/e","34","n/e","88"
"BZN|FI","03.05.2015 20:00 - 03.05.2015 21:00 (CET/CEST)","759","n/e","n/e","645","324","1","n/e","486","n/e","n/e","n/e","2068","n/e","n/e","1865","202","46","n/e","34","n/e","94"
"BZN|FI","03.05.2015 21:00 - 03.05.2015 22:00 (CET/CEST)","755","n/e","n/e","699","316","1","n/e","525","n/e","n/e","n/e","2078","n/e","n/e","1866","204","46","n/e","33","n/e","95"
"BZN|FI","03.05.2015 22:00 - 03.05.2015 23:00 (CET/CEST)","757","n/e","n/e","691","309","1","n/e","534","n/e","n/e","n/e","2013","n/e","n/e","1864","205","46","n/e","34","n/e","101"
"BZN|FI","03.05.2015 23:00 - 04.05.2015 00:00 (CET/CEST)","752","n/e","n/e","695","315","1","n/e","517","n/e","n/e","n/e","1861","n/e","n/e","1864","207","46","n/e","34","n/e","105"
"BZN|FI","04.05.2015 00:00 - 04.05.2015 01:00 (CET/CEST)","750","n/e","n/e","686","318","1","n/e","521","n/e","n/e","n/e","1687","n/e","n/e","1865","208","46","n/e","33","n/e","102"
"BZN|FI","04.05.2015 01:00 - 04.05.2015 02:00 (CET/CEST)","755","n/e","n/e","686","319","1","n/e","535","n/e","n/e","n/e","1682","n/e","n/e","1865","210","46","n/e","34","n/e","97"
"BZN|FI","04.05.2015 02:00 - 04.05.2015 03:00 (CET/CEST)","762","n/e","n/e","692","326","1","n/e","595","n/e","n/e","n/e","1710","n/e","n/e","1866","211","46","n/e","33","n/e","96"
"BZN|FI","04.05.2015 03:00 - 04.05.2015 04:00 (CET/CEST)","763","n/e","n/e","722","338","1","n/e","615","n/e","n/e","n/e","1719","n/e","n/e","1867","212","46","n/e","32","n/e","86"
"BZN|FI","04.05.2015 04:00 - 04.05.2015 05:00 (CET/CEST)","769","n/e","n/e","710","355","1","n/e","642","n/e","n/e","n/e","1809","n/e","n/e","1867","213","46","n/e","34","n/e","71"
"BZN|FI","04.05.2015 05:00 - 04.05.2015 06:00 (CET/CEST)","768","n/e","n/e","684","407","1","n/e","637","n/e","n/e","n/e","1851","n/e","n/e","1867","211","46","n/e","34","n/e","58"
